ts,latency_ms,status,phase
1784435184.436,1270.743,200,measure
1784435183.538,2257.163,200,measure
1784435184.747,1059.28,200,measure
1784435184.807,1033.369,200,measure
1784435184.799,1138.481,200,measure
1784435184.009,1991.869,200,measure
1784435185.003,1098.006,200,measure
1784435184.538,1669.22,200,measure
1784435184.498,1804.636,200,measure
1784435185.302,1002.949,200,measure
1784435185.6,735.938,200,measure
1784435185.707,729.92,200,measure
1784435184.601,1893.13,200,measure
1784435185.937,698.585,200,measure
1784435185.642,1159.003,200,measure
1784435185.196,1801.855,200,measure
1784435185.84,1160.843,200,measure
1784435185.795,1306.531,200,measure
1784435186.207,1097.311,200,measure
1784435186.336,968.852,200,measure
1784435185.503,1808.11,200,measure
1784435186.494,902.091,200,measure
1784435185.534,2060.46,200,measure
1784435186.001,1603.507,200,measure
1784435185.806,1884.888,200,measure
1784435186.303,1434.332,200,measure
1784435186.101,1690.833,200,measure
1784435186.437,1521.133,200,measure
1784435187.304,797.232,200,measure
1784435187.305,895.57,200,measure
1784435187.595,725.637,200,measure
1784435187.604,796.428,200,measure
1784435186.998,1541.08,200,measure
1784435186.636,1916.856,200,measure
1784435187.001,1631.475,200,measure
1784435186.305,2495.143,200,measure
1784435188.201,599.684,200,measure
1784435187.396,1543.228,200,measure
1784435188.32,621.742,200,measure
1784435188.553,444.244,200,measure
1784435187.737,1602.547,200,measure
1784435186.801,2594.413,200,measure
1784435189.34,98.67,200,measure
1784435188.102,1340.486,200,measure
1784435187.958,1579.971,200,measure
1784435189.442,357.761,200,measure
1784435189.538,307.905,200,measure
1784435188.633,1222.518,200,measure
1784435187.102,2798.77,200,measure
1784435188.801,1240.825,200,measure
1784435189.855,192.157,200,measure
1784435187.311,2894.316,200,measure
1784435188.997,1237.638,200,measure
1784435190.041,271.377,200,measure
1784435188.942,1394.915,200,measure
1784435189.439,1094.801,200,measure
1784435190.234,389.087,200,measure
1784435190.337,388.629,200,measure
1784435189.901,838.273,200,measure
1784435188.539,2269.088,200,measure
1784435190.206,734.013,200,measure
1784435190.808,133.926,200,measure
1784435187.792,3419.656,200,measure
1784435190.533,703.045,200,measure
1784435191.212,186.566,200,measure
1784435188.401,3012.291,200,measure
1784435188.94,2473.652,200,measure
1784435190.739,704.8,200,measure
1784435188.8,2701.442,200,measure
1784435190.94,617.072,200,measure
1784435187.691,3910.181,200,measure
1784435191.444,356.255,200,measure
1784435191.501,499.52,200,measure
1784435191.601,422.998,200,measure
1784435191.237,801.178,200,measure
1784435191.413,631.441,200,measure
1784435189.395,2699.012,200,measure
1784435191.413,729.47,200,measure
1784435192.094,307.408,200,measure
1784435192.142,375.896,200,measure
1784435192.038,598.805,200,measure
1784435190.048,2651.866,200,measure
1784435189.846,2859.771,200,measure
1784435192.001,836.908,200,measure
1784435192.045,793.768,200,measure
1784435192.706,199.157,200,measure
1784435190.313,2696.196,200,measure
1784435189.8,3402.574,200,measure
1784435192.637,633.682,200,measure
1784435192.838,462.612,200,measure
1784435193.009,327.877,200,measure
1784435192.699,638.776,200,measure
1784435193.338,179.72,200,measure
1784435192.905,630.44,200,measure
1784435190.624,2987.355,200,measure
1784435190.942,2772.741,200,measure
1784435193.3,465.568,200,measure
1784435193.337,495.762,200,measure
1784435193.535,369.275,200,measure
1784435190.726,3277.773,200,measure
1784435193.611,515.578,200,measure
1784435193.715,418.599,200,measure
1784435191.398,2805.139,200,measure
1784435194.003,230.895,200,measure
1784435194.203,147.149,200,measure
1784435191.557,2849.763,200,measure
1784435194.407,135.114,200,measure
1784435194.133,521.764,200,measure
1784435194.127,642.211,200,measure
1784435194.655,142.977,200,measure
1784435191.8,3010.311,200,measure
1784435192.402,2609.507,200,measure
1784435194.351,682.379,200,measure
1784435194.811,250.604,200,measure
1784435192.024,3079.639,200,measure
1784435194.769,465.036,200,measure
1784435195.104,200.625,200,measure
1784435192.518,2791.716,200,measure
1784435195.234,262.847,200,measure
1784435195.011,524.814,200,measure
1784435195.061,678.81,200,measure
1784435195.74,100.057,200,measure
1784435195.31,550.774,200,measure
1784435192.839,3066.98,200,measure
1784435195.536,439.721,200,measure
1784435193.27,2741.245,200,measure
1784435195.906,254.023,200,measure
1784435195.861,350.97,200,measure
1784435193.518,2883.468,200,measure
1784435195.976,453.005,200,measure
1784435193.203,3306.596,200,measure
1784435196.16,367.925,200,measure
1784435196.401,435.626,200,measure
1784435193.766,3143.415,200,measure
1784435193.833,3080.84,200,measure
1784435196.429,531.243,200,measure
1784435196.509,456.97,200,measure
1784435193.905,3489.714,200,measure
1784435194.234,3168.618,200,measure
1784435197.394,155.483,200,measure
1784435196.837,859.675,200,measure
1784435194.542,3248.783,200,measure
1784435197.791,90.947,200,measure
1784435194.798,3109.509,200,measure
1784435196.914,1091.842,200,measure
1784435197.908,176.953,200,measure
1784435196.909,1192.233,200,measure
1784435195.033,3182.437,200,measure
1784435197.403,897.667,200,measure
1784435198.215,152.529,200,measure
1784435197.882,622.268,200,measure
1784435195.84,2760.014,200,measure
1784435198.504,134.163,200,measure
1784435198.005,699.972,200,measure
1784435195.497,3297.044,200,measure
1784435198.301,495.64,200,measure
1784435196.012,2900.514,200,measure
1784435198.6,357.676,200,measure
1784435198.705,328.374,200,measure
1784435195.304,3903.655,200,measure
1784435196.212,3087.626,200,measure
1784435198.796,526.395,200,measure
1784435198.912,487.443,200,measure
1784435199.208,231.36,200,measure
1784435198.638,861.619,200,measure
1784435196.528,3077.503,200,measure
1784435199.4,300.442,200,measure
1784435199.605,230.435,200,measure
1784435199.323,736.198,200,measure
1784435196.96,3342.958,200,measure
1784435199.299,1033.12,200,measure
1784435199.5,837.107,200,measure
1784435199.7,761.627,200,measure
1784435200.059,494.841,200,measure
1784435197.55,3157.379,200,measure
1784435197.697,3308.277,200,measure
1784435196.966,4047.687,200,measure
1784435200.303,801.002,200,measure
1784435200.337,861.074,200,measure
1784435200.333,868.501,200,measure
1784435200.554,678.191,200,measure
1784435198.102,3499.003,200,measure
1784435201.104,633.805,200,measure
1784435201.601,202.163,200,measure
1784435198.085,3729.211,200,measure
1784435198.368,3547.442,200,measure
1784435198.794,3309.581,200,measure
1784435199.034,3166.263,200,measure
1784435201.738,503.883,200,measure
1784435199.439,2958.761,200,measure
1784435201.915,485.262,200,measure
1784435198.958,3546.288,200,measure
1784435202.242,290.873,200,measure
1784435201.198,1436.874,200,measure
1784435201.232,1417.852,200,measure
1784435201.201,1635.345,200,measure
1784435199.836,3168.657,200,measure
1784435202.635,388.857,200,measure
1784435202.65,449.683,200,measure
1784435202.836,428.334,200,measure
1784435200.707,2601.167,200,measure
1784435202.103,1252.727,200,measure
1784435203.308,133.216,200,measure
1784435201.005,2495.437,200,measure
1784435202.2,1345.634,200,measure
1784435200.462,3142.741,200,measure
1784435203.546,90.437,200,measure
1784435202.504,1333.722,200,measure
1784435201.014,2902.579,200,measure
1784435202.533,1409.98,200,measure
1784435201.814,2281.68,200,measure
1784435203.916,307.712,200,measure
1784435203.1,1138.457,200,measure
1784435202.401,1995.378,200,measure
1784435203.943,456.474,200,measure
1784435204.238,277.812,200,measure
1784435201.803,2791.494,200,measure
1784435203.356,1287.232,200,measure
1784435203.501,1145.183,200,measure
1784435202.398,2302.985,200,measure
1784435203.636,1101.67,200,measure
1784435203.838,1106.162,200,measure
1784435204.643,678.502,200,measure
1784435204.399,935.725,200,measure
1784435204.701,700.75,200,measure
1784435204.646,756.589,200,measure
1784435204.594,946.527,200,measure
1784435204.944,655.428,200,measure
1784435204.516,1123.001,200,measure
1784435203.442,2264.447,200,measure
1784435205.402,315.688,200,measure
1784435205.335,501.605,200,measure
1784435205.706,192.541,200,measure
1784435203.024,2876.143,200,measure
1784435203.265,2642.925,200,measure
1784435205.9,198.158,200,measure
1784435203.604,2792.529,200,measure
1784435203.004,3405.839,200,measure
1784435205.639,796.588,200,measure
1784435205.541,996.275,200,measure
1784435206.397,303.847,200,measure
1784435204.096,2605.906,200,measure
1784435205.908,830.581,200,measure
1784435206.435,386.966,200,measure
1784435205.837,1001.096,200,measure
1784435204.224,2686.33,200,measure
1784435204.396,2719.587,200,measure
1784435206.41,828.382,200,measure
1784435206.702,659.944,200,measure
1784435206.738,663.161,200,measure
1784435206.537,899.897,200,measure
1784435207.116,364.404,200,measure
1784435204.738,2853.053,200,measure
1784435206.838,762.748,200,measure
1784435206.911,692.301,200,measure
1784435207.239,561.105,200,measure
1784435207.601,328.015,200,measure
1784435207.591,441.255,200,measure
1784435207.603,434.994,200,measure
1784435205.599,2498.775,200,measure
1784435205.402,2794.728,200,measure
1784435208.038,259.283,200,measure
1784435207.8,542.279,200,measure
1784435208.098,249.847,200,measure
1784435205.718,2897.266,200,measure
1784435208.032,603.695,200,measure
1784435205.899,2805.938,200,measure
1784435208.348,419.402,200,measure
1784435208.615,189.565,200,measure
1784435208.197,661.205,200,measure
1784435206.098,2799.558,200,measure
1784435205.322,3683.858,200,measure
1784435208.804,354.716,200,measure
1784435208.705,504.091,200,measure
1784435208.898,362.948,200,measure
1784435206.701,2695.009,200,measure
1784435209.209,254.002,200,measure
1784435206.822,2677.481,200,measure
1784435208.858,744.448,200,measure
1784435209.006,795.469,200,measure
1784435209.159,675.805,200,measure
1784435209.463,458.663,200,measure
1784435209.801,341.393,200,measure
1784435210.143,103.017,200,measure
1784435209.835,435.444,200,measure
1784435209.921,436.455,200,measure
1784435207.402,3104.134,200,measure
1784435207.48,3027.417,200,measure
1784435210.27,328.493,200,measure
1784435210.358,283.634,200,measure
1784435210.506,154.854,200,measure
1784435207.437,3356.391,200,measure
1784435210.642,196.427,200,measure
1784435210.661,239.994,200,measure
1784435207.362,3644.581,200,measure
1784435210.793,244.294,200,measure
1784435210.838,262.882,200,measure
1784435211.006,227.633,200,measure
1784435211.038,265.883,200,measure
1784435207.929,3475.214,200,measure
1784435211.234,264.107,200,measure
1784435211.498,136.134,200,measure
1784435211.634,106.762,200,measure
1784435208.297,3509.542,200,measure
1784435211.807,146.179,200,measure
1784435211.953,93.775,200,measure
1784435208.342,3954.401,200,measure
1784435208.636,3667.399,200,measure
1784435208.768,3741.271,200,measure
1784435212.296,259.913,200,measure
1784435212.303,280.283,200,measure
1784435212.509,293.214,200,measure
1784435212.584,261.361,200,measure
1784435212.802,130.199,200,measure
1784435212.932,112.386,200,measure
1784435209.603,3904.281,200,measure
1784435209.5,4014.432,200,measure
1784435213.514,254.809,200,measure
1784435209.261,4547.418,200,measure
1784435209.396,4416.062,200,measure
1784435213.769,148.533,200,measure
1784435213.507,528.942,200,measure
1784435213.812,453.207,200,measure
1784435214.036,268.902,200,measure
1784435210.599,3711.805,200,measure
1784435213.808,523.727,200,measure
1784435210.901,3505.109,200,measure
1784435210.246,4245.782,200,measure
1784435214.406,148.562,200,measure
1784435210.508,4507.583,200,measure
1784435214.265,837.077,200,measure
1784435214.332,774.301,200,measure
1784435214.554,571.334,200,measure
1784435211.304,3988.608,200,measure
1784435215.292,146.016,200,measure
1784435211.101,4396.188,200,measure
1784435215.015,518.368,200,measure
1784435211.741,3865.584,200,measure
1784435215.102,556.778,200,measure
1784435215.106,560.435,200,measure
1784435211.404,4303.609,200,measure
1784435215.497,302.59,200,measure
1784435215.606,239.094,200,measure
1784435213.045,3045.44,200,measure
1784435215.846,258.914,200,measure
1784435212.047,4169.864,200,measure
1784435212.556,3663.343,200,measure
1784435215.8,468.385,200,measure
1784435212.845,3469.063,200,measure
1784435216.09,236.518,200,measure
1784435215.666,674.444,200,measure
1784435215.707,634.619,200,measure
1784435213.918,2786.03,200,measure
1784435216.314,423.453,200,measure
1784435216.268,494.472,200,measure
1784435216.217,684.594,200,measure
1784435216.342,582.724,200,measure
1784435216.327,605.768,200,measure
1784435216.763,274.322,200,measure
1784435214.305,2785.262,200,measure
1784435216.932,204.727,200,measure
1784435214.311,2899.388,200,measure
1784435217.21,130.166,200,measure
1784435214.492,3014.237,200,measure
1784435217.506,136.976,200,measure
1784435216.901,1135.675,200,measure
1784435216.925,1215.313,200,measure
1784435217.09,1246.033,200,measure
1784435217.137,1222.315,200,measure
1784435215.534,2862.23,200,measure
1784435215.126,3380.001,200,measure
1784435218.037,630.965,200,measure
1784435215.438,3259.869,200,measure
1784435218.14,592.243,200,measure
1784435218.336,461.736,200,measure
1784435218.36,452.693,200,measure
1784435218.798,364.556,200,measure
1784435218.812,360.902,200,measure
1784435216.104,3096.722,200,measure
1784435218.732,473.495,200,measure
1784435219.206,169.831,200,measure
1784435215.659,3731.169,200,measure
1784435218.668,735.113,200,measure
1784435216.22,3187.71,200,measure
1784435219.403,176.281,200,measure
1784435216.738,2858.961,200,measure
1784435216.341,3263.575,200,measure
1784435219.597,177.111,200,measure
1784435216.704,3110.313,200,measure
1784435219.163,761.16,200,measure
1784435219.814,158.918,200,measure
1784435217.34,2849.924,200,measure
1784435219.173,1128.585,200,measure
1784435219.376,1127.496,200,measure
1784435219.579,1021.742,200,measure
1784435219.774,927.696,200,measure
1784435217.037,3678.822,200,measure
1784435220.503,233.844,200,measure
1784435219.973,830.103,200,measure
1784435217.643,3358.851,200,measure
1784435220.601,432.517,200,measure
1784435220.716,347.166,200,measure
1784435220.701,609.951,200,measure
1784435220.803,598.503,200,measure
1784435221.002,524.286,200,measure
1784435221.311,642.782,200,measure
1784435218.396,3629.605,200,measure
1784435221.402,905.535,200,measure
1784435221.954,382.853,200,measure
1784435221.526,860.629,200,measure
1784435222.025,499.872,200,measure
1784435222.387,253.052,200,measure
1784435222.525,162.117,200,measure
1784435219.201,3635.429,200,measure
1784435222.688,164.825,200,measure
1784435219.39,3543.928,200,measure
1784435222.837,136.524,200,measure
1784435222.934,112.65,200,measure
1784435218.506,4604.642,200,measure
1784435218.698,4506.244,200,measure
1784435223.047,390.476,200,measure
1784435223.437,118.893,200,measure
1784435223.11,458.821,200,measure
1784435219.407,4205.433,200,measure
1784435223.204,437.409,200,measure
1784435219.924,3791.95,200,measure
1784435223.613,221.164,200,measure
1784435223.569,353.253,200,measure
1784435223.922,152.17,200,measure
1784435223.642,559.831,200,measure
1784435220.302,4017.865,200,measure
1784435223.834,490.825,200,measure
1784435219.605,4802.492,200,measure
1784435224.075,355.976,200,measure
1784435224.325,214.517,200,measure
1784435224.407,269.486,200,measure
1784435220.19,4712.909,200,measure
1784435220.737,4287.917,200,measure
1784435221.063,4037.215,200,measure
1784435224.539,661.521,200,measure
1784435224.677,552.207,200,measure
1784435222.337,3265.92,200,measure
1784435221.034,4665.446,200,measure
1784435222.307,3594.312,200,measure
1784435222.973,3123.967,200,measure
1784435222.64,3462.011,200,measure
1784435222.852,3367.64,200,measure
1784435223.556,2738.941,200,measure
1784435223.716,2678.017,200,measure
1784435224.202,2192.372,200,measure
1784435224.32,2097.762,200,measure
1784435224.431,2005.03,200,measure
