ts,tenant,latency_ms,status,phase
1784412660.756,default-org,1815.326,200,measure
1784412662.321,default-org,453.542,200,measure
1784412662.572,default-org,323.644,200,measure
1784412662.895,default-org,162.178,200,measure
1784412661.294,default-org,2262.197,200,measure
1784412658.848,default-org,4812.043,200,measure
1784412663.556,default-org,168.06,200,measure
1784412663.724,default-org,173.037,200,measure
1784412661.884,default-org,2274.991,200,measure
1784412664.159,default-org,165.146,200,measure
1784412661.262,default-org,3200.981,200,measure
1784412664.463,default-org,206.467,200,measure
1784412663.057,default-org,1806.226,200,measure
1784412664.864,default-org,166.24,200,measure
1784412663.66,default-org,1399.73,200,measure
1784412665.06,default-org,163.773,200,measure
1784412662.571,default-org,2892.863,200,measure
1784412665.464,default-org,159.68,200,measure
1784412660.454,default-org,5611.156,200,measure
1784412666.065,default-org,172.446,200,measure
1784412664.324,default-org,2149.824,200,measure
1784412665.03,default-org,1826.438,200,measure
1784412666.474,default-org,449.29,200,measure
1784412665.224,default-org,1733.58,200,measure
1784412666.923,default-org,208.678,200,measure
1784412666.958,default-org,339.963,200,measure
1784412666.238,default-org,1226.949,200,measure
1784412662.774,default-org,4780.094,200,measure
1784412667.465,default-org,273.948,200,measure
1784412667.739,default-org,225.565,200,measure
1784412666.856,default-org,1308.301,200,measure
1784412665.623,default-org,2731.894,200,measure
1784412668.165,default-org,473.497,200,measure
1784412663.897,default-org,4857.153,200,measure
1784412668.638,default-org,229.211,200,measure
1784412668.754,default-org,255.247,200,measure
1784412667.555,default-org,1608.901,200,measure
1784412667.964,default-org,1292.524,200,measure
1784412669.164,default-org,175.886,200,measure
1784412664.67,default-org,4790.725,503,measure
1784412669.339,default-org,328.073,200,measure
1784412669.46,default-org,269.259,200,measure
1784412667.298,default-org,2557.72,200,measure
1784412669.855,default-org,175.416,200,measure
1784412668.867,default-org,1506.084,200,measure
1784412669.257,default-org,1207.38,200,measure
1784412670.374,default-org,189.544,200,measure
1784412670.563,default-org,201.969,200,measure
1784412667.132,default-org,3823.045,200,measure
1784412670.955,default-org,179.244,200,measure
1784412668.355,default-org,2802.471,200,measure
1784412669.73,default-org,1527.158,200,measure
1784412671.158,default-org,265.098,200,measure
1784412671.257,default-org,278.766,200,measure
1784412670.031,default-org,1834.074,200,measure
1784412671.865,default-org,236.899,200,measure
1784412671.134,default-org,1322.229,200,measure
1784412669.01,default-org,3547.961,200,measure
1784412671.423,default-org,1229.178,200,measure
1784412670.765,default-org,1989.005,200,measure
1784412672.558,default-org,418.851,200,measure
1784412672.754,default-org,324.107,200,measure
1784412672.456,default-org,693.244,200,measure
1784412673.15,default-org,187.986,200,measure
1784412672.102,default-org,1664.179,200,measure
1784412673.766,default-org,147.192,200,measure
1784412670.464,default-org,3685.305,200,measure
1784412669.668,default-org,4489.165,200,measure
1784412674.15,default-org,165.203,200,measure
1784412673.078,default-org,1483.281,200,measure
1784412674.315,default-org,247.439,200,measure
1784412674.562,default-org,147.984,200,measure
1784412673.338,default-org,1524.421,200,measure
1784412674.862,default-org,162.533,200,measure
1784412672.976,default-org,2288.579,200,measure
1784412671.536,default-org,3829.009,200,measure
1784412672.652,default-org,2806.308,200,measure
1784412675.265,default-org,291.952,200,measure
1784412675.365,default-org,431.62,200,measure
1784412675.458,default-org,391.109,200,measure
1784412674.71,default-org,1454.738,200,measure
1784412676.165,default-org,188.575,200,measure
1784412673.913,default-org,2659.974,200,measure
1784412676.573,default-org,173.005,200,measure
1784412674.562,default-org,2391.347,200,measure
1784412676.953,default-org,186.305,200,measure
1784412674.157,default-org,3109.277,200,measure
1784412675.85,default-org,1602.0,200,measure
1784412677.266,default-org,186.232,200,measure
1784412675.796,default-org,1761.987,200,measure
1784412677.452,default-org,348.836,200,measure
1784412676.354,default-org,1511.019,200,measure
1784412676.746,default-org,1338.974,200,measure
1784412677.558,default-org,610.805,200,measure
1784412677.865,default-org,351.032,200,measure
1784412678.085,default-org,290.637,200,measure
1784412675.557,default-org,3201.301,200,measure
1784412677.452,default-org,1407.963,200,measure
1784412678.758,default-org,195.422,200,measure
1784412678.86,default-org,261.696,200,measure
1784412677.139,default-org,2027.337,200,measure
1784412679.167,default-org,151.614,200,measure
1784412677.801,default-org,1754.448,200,measure
1784412678.216,default-org,1445.289,200,measure
1784412679.556,default-org,148.335,200,measure
1784412675.025,default-org,4827.266,503,measure
1784412679.704,default-org,169.556,200,measure
1784412679.874,default-org,180.095,200,measure
1784412678.376,default-org,1888.927,200,measure
1784412680.265,default-org,198.36,200,measure
1784412678.954,default-org,1999.672,200,measure
1784412679.318,default-org,1840.323,200,measure
1784412680.953,default-org,206.561,200,measure
1784412679.661,default-org,1602.561,200,measure
1784412681.159,default-org,165.311,200,measure
1784412680.054,default-org,1405.048,200,measure
1784412681.324,default-org,220.874,200,measure
1784412679.852,default-org,1804.619,200,measure
1784412681.545,default-org,164.043,200,measure
1784412681.709,default-org,184.654,200,measure
1784412680.463,default-org,1994.418,200,measure
1784412682.458,default-org,201.027,200,measure
1784412681.264,default-org,1814.527,200,measure
1784412683.078,default-org,160.724,200,measure
1784412678.169,default-org,5091.578,503,measure
1784412681.657,default-org,1801.805,200,measure
1784412683.458,default-org,274.198,200,measure
1784412683.261,default-org,500.992,200,measure
1784412681.16,default-org,2604.768,200,measure
1784412683.765,default-org,165.296,200,measure
1784412679.121,default-org,5039.22,200,measure
1784412684.161,default-org,187.663,200,measure
1784412681.459,default-org,2996.753,200,measure
1784412684.455,default-org,172.4,200,measure
1784412683.239,default-org,1623.759,200,measure
1784412682.659,default-org,2306.899,200,measure
1784412684.863,default-org,186.978,200,measure
1784412684.965,default-org,250.36,200,measure
1784412681.894,default-org,3660.232,200,measure
1784412685.554,default-org,169.973,200,measure
1784412684.348,default-org,2100.036,200,measure
1784412686.448,default-org,196.469,200,measure
1784412685.724,default-org,1032.115,200,measure
1784412685.216,default-org,1652.872,200,measure
1784412686.756,default-org,194.399,200,measure
1784412686.869,default-org,199.445,200,measure
1784412683.733,default-org,3739.502,200,measure
1784412686.95,default-org,804.183,200,measure
1784412687.472,default-org,505.268,200,measure
1784412683.93,default-org,4051.377,503,measure
1784412684.628,default-org,3443.83,200,measure
1784412688.072,default-org,479.763,200,measure
1784412687.755,default-org,855.3,200,measure
1784412685.05,default-org,3623.919,200,measure
1784412686.645,default-org,2129.46,200,measure
1784412687.068,default-org,1787.602,200,measure
1784412687.977,default-org,1102.565,200,measure
1784412683.762,default-org,5417.101,503,measure
1784412688.61,default-org,669.711,200,measure
1784412688.551,default-org,1018.278,200,measure
1784412688.674,default-org,1002.554,200,measure
1784412689.08,default-org,887.879,200,measure
1784412689.57,default-org,723.928,200,measure
1784412689.968,default-org,383.349,200,measure
1784412689.28,default-org,1091.592,200,measure
1784412689.179,default-org,1379.621,200,measure
1784412690.351,default-org,269.518,200,measure
1784412688.774,default-org,1885.413,200,measure
1784412687.982,default-org,2805.843,200,measure
1784412690.621,default-org,389.936,200,measure
1784412691.011,default-org,178.769,200,measure
1784412690.787,default-org,483.065,200,measure
1784412688.856,default-org,2604.808,200,measure
1784412690.294,default-org,1271.043,200,measure
1784412689.676,default-org,1986.248,200,measure
1784412691.565,default-org,302.89,200,measure
1784412691.868,default-org,183.923,200,measure
1784412691.461,default-org,788.878,200,measure
1784412690.371,default-org,1878.87,200,measure
1784412690.558,default-org,1797.261,200,measure
1784412692.25,default-org,200.013,200,measure
1784412692.356,default-org,299.085,200,measure
1784412691.19,default-org,1666.421,200,measure
1784412692.856,default-org,167.003,200,measure
1784412692.655,default-org,1101.657,200,measure
1784412692.25,default-org,1534.1,200,measure
1784412692.052,default-org,1927.633,200,measure
1784412693.023,default-org,1129.683,200,measure
1784412693.784,default-org,394.61,200,measure
1784412693.756,default-org,664.04,200,measure
1784412691.662,default-org,2794.071,200,measure
1784412691.27,default-org,3201.105,200,measure
1784412694.457,default-org,321.047,200,measure
1784412694.472,default-org,427.804,200,measure
1784412693.979,default-org,1064.691,200,measure
1784412694.153,default-org,911.272,200,measure
1784412695.044,default-org,166.563,200,measure
1784412695.211,default-org,214.43,200,measure
1784412690.66,default-org,4903.278,200,measure
1784412695.563,default-org,150.521,200,measure
1784412694.178,default-org,1875.931,200,measure
1784412696.054,default-org,269.856,200,measure
1784412692.45,default-org,3906.067,503,measure
1784412696.356,default-org,173.974,200,measure
1784412694.421,default-org,2139.271,200,measure
1784412696.56,default-org,177.741,200,measure
1784412694.778,default-org,2176.117,200,measure
1784412694.899,default-org,2159.266,200,measure
1784412696.954,default-org,224.671,200,measure
1784412697.059,default-org,291.27,200,measure
1784412695.425,default-org,2140.042,200,measure
1784412697.565,default-org,156.442,200,measure
1784412696.324,default-org,1634.706,200,measure
1784412695.713,default-org,2344.213,200,measure
1784412698.058,default-org,242.997,200,measure
1784412697.959,default-org,391.579,200,measure
1784412697.178,default-org,1383.021,200,measure
1784412696.53,default-org,2128.306,200,measure
1784412698.562,default-org,153.382,200,measure
1784412697.35,default-org,1613.676,200,measure
1784412698.715,default-org,290.069,200,measure
1784412695.064,default-org,4098.103,200,measure
1784412698.964,default-org,206.402,200,measure
1784412699.162,default-org,218.467,200,measure
1784412696.738,default-org,3023.336,200,measure
1784412697.722,default-org,2146.184,200,measure
1784412699.868,default-org,247.778,200,measure
1784412699.761,default-org,413.551,200,measure
1784412698.35,default-org,2009.605,200,measure
1784412698.658,default-org,1804.366,200,measure
1784412700.36,default-org,290.513,200,measure
1784412700.463,default-org,272.222,200,measure
1784412699.005,default-org,1844.065,200,measure
1784412698.301,default-org,2562.304,200,measure
1784412700.849,default-org,169.623,200,measure
1784412701.019,default-org,151.377,200,measure
1784412699.381,default-org,2080.214,200,measure
1784412700.116,default-org,1444.041,200,measure
1784412701.461,default-org,192.666,200,measure
1784412700.174,default-org,1588.85,200,measure
1784412701.654,default-org,243.401,200,measure
1784412701.763,default-org,309.603,200,measure
1784412700.651,default-org,1806.054,200,measure
1784412700.735,default-org,1826.862,200,measure
1784412701.17,default-org,1487.613,200,measure
1784412700.863,default-org,1795.364,200,measure
1784412701.56,default-org,1302.899,200,measure
1784412702.457,default-org,796.31,200,measure
1784412702.562,default-org,791.019,200,measure
1784412703.353,default-org,223.561,200,measure
1784412702.658,default-org,968.548,200,measure
1784412702.658,default-org,1106.63,200,measure
1784412703.627,default-org,189.537,200,measure
1784412703.817,default-org,194.447,200,measure
1784412702.073,default-org,1986.433,200,measure
1784412704.059,default-org,169.178,200,measure
1784412699.17,default-org,5197.154,200,measure
1784412704.367,default-org,173.42,200,measure
1784412701.897,default-org,2767.971,200,measure
1784412702.863,default-org,1897.219,200,measure
1784412704.665,default-org,149.484,200,measure
1784412704.815,default-org,169.502,200,measure
1784412703.253,default-org,1911.777,200,measure
1784412703.764,default-org,1498.454,200,measure
1784412705.165,default-org,230.443,200,measure
1784412705.263,default-org,275.162,200,measure
1784412704.011,default-org,1751.172,200,measure
1784412705.762,default-org,158.253,200,measure
1784412704.541,default-org,1429.876,200,measure
1784412705.971,default-org,167.459,200,measure
1784412704.229,default-org,1933.871,200,measure
1784412704.76,default-org,1506.73,200,measure
1784412706.267,default-org,248.733,200,measure
1784412704.984,default-org,1575.112,200,measure
1784412706.163,default-org,487.207,200,measure
1784412706.559,default-org,256.336,200,measure
1784412705.538,default-org,1728.897,200,measure
1784412707.267,default-org,150.547,200,measure
1784412706.138,default-org,1531.402,200,measure
1784412705.921,default-org,1846.394,200,measure
1784412707.67,default-org,345.275,200,measure
1784412703.577,default-org,4479.942,200,measure
1784412707.767,default-org,348.065,200,measure
1784412708.115,default-org,200.185,200,measure
1784412705.395,default-org,3065.51,200,measure
1784412706.515,default-org,2036.589,200,measure
1784412706.816,default-org,1842.636,200,measure
1784412708.552,default-org,201.602,200,measure
1784412708.753,default-org,268.708,200,measure
1784412706.65,default-org,2513.686,200,measure
1784412708.461,default-org,712.701,200,measure
1784412709.163,default-org,183.013,200,measure
1784412708.015,default-org,1634.196,200,measure
1784412709.649,default-org,176.433,200,measure
1784412707.418,default-org,2548.648,200,measure
1784412709.966,default-org,147.294,200,measure
1784412708.658,default-org,1806.285,200,measure
1784412710.464,default-org,161.519,200,measure
1784412709.174,default-org,1493.613,200,measure
1784412710.667,default-org,168.348,200,measure
1784412709.346,default-org,1521.745,200,measure
1784412710.868,default-org,184.692,200,measure
1784412709.825,default-org,1330.633,200,measure
1784412711.156,default-org,195.25,200,measure
1784412709.022,default-org,2436.214,200,measure
1784412710.113,default-org,1450.023,200,measure
1784412711.458,default-org,145.019,200,measure
1784412711.604,default-org,182.998,200,measure
1784412710.626,default-org,1338.308,200,measure
1784412711.964,default-org,194.894,200,measure
1784412711.053,default-org,1310.509,200,measure
1784412712.363,default-org,174.827,200,measure
1784412710.836,default-org,1831.064,200,measure
1784412708.057,default-org,4698.504,503,measure
1784412711.351,default-org,1408.656,200,measure
1784412712.755,default-org,155.592,200,measure
1784412712.667,default-org,574.49,200,measure
1784412708.315,default-org,5042.948,503,measure
1784412712.159,default-org,1296.952,200,measure
1784412713.358,default-org,225.917,200,measure
1784412713.241,default-org,428.179,200,measure
1784412713.584,default-org,230.354,200,measure
1784412712.538,default-org,1418.235,200,measure
1784412713.957,default-org,186.087,200,measure
1784412711.564,default-org,3103.647,200,measure
1784412712.911,default-org,1848.198,200,measure
1784412712.76,default-org,2105.499,200,measure
1784412713.669,default-org,1385.32,200,measure
1784412711.787,default-org,3465.672,200,measure
1784412713.814,default-org,1540.489,200,measure
1784412714.143,default-org,1455.031,200,measure
1784412713.456,default-org,2248.315,200,measure
